run_id,LNRegressor,LinearModell0,LinearModell1,RandomForestRegressor,XGBoostRegressor
67,"([np.int64(127), np.int64(140), np.int64(142), np.int64(157), np.int64(201), np.int64(222), np.int64(224)], np.float64(1.6846522350285222))","([np.int64(127), np.int64(140), np.int64(157), np.int64(222), np.int64(224)], np.float64(0.20943338390179184))","([np.int64(127), np.int64(140), np.int64(142), np.int64(157), np.int64(222), np.int64(224)], np.float64(8.78630965198598))","([np.int64(18), np.int64(45), np.int64(84), np.int64(127), np.int64(140), np.int64(157), np.int64(206), np.int64(222), np.int64(224)], np.float64(20.223839194325862))","([np.int64(127), np.int64(224), np.int64(242)], np.float64(39.64484454641021))"
68,"([np.int64(106), np.int64(127), np.int64(172), np.int64(179), np.int64(204)], np.float64(0.9329898771364751))","([np.int64(106), np.int64(127), np.int64(172), np.int64(179), np.int64(204)], np.float64(0.8384617267410852))","([np.int64(106), np.int64(127), np.int64(172), np.int64(179), np.int64(204)], np.float64(6.050686009305422))","([np.int64(5), np.int64(22), np.int64(106), np.int64(127), np.int64(133), np.int64(172), np.int64(179), np.int64(204)], np.float64(16.92181256394591))","([np.int64(179)], np.float64(79.58235465831523))"
69,"([np.int64(4), np.int64(14), np.int64(54), np.int64(101), np.int64(133), np.int64(159), np.int64(227), np.int64(228), np.int64(233), np.int64(249)], np.float64(0.6873452842663633))","([np.int64(101), np.int64(159), np.int64(227), np.int64(228), np.int64(249)], np.float64(4.104478165463352))","([np.int64(101), np.int64(159), np.int64(227), np.int64(228), np.int64(249)], np.float64(5.469329079129497))","([np.int64(62), np.int64(101), np.int64(159), np.int64(204), np.int64(227), np.int64(228), np.int64(233), np.int64(234), np.int64(249)], np.float64(20.565828352729))","([np.int64(101), np.int64(188), np.int64(228), np.int64(249)], np.float64(32.65357210804196))"
70,"([np.int64(172), np.int64(179), np.int64(233), np.int64(246)], np.float64(21.980455017823534))","([np.int64(112), np.int64(172), np.int64(179), np.int64(233), np.int64(246)], np.float64(1.3396803404522077))","([np.int64(112), np.int64(172), np.int64(179), np.int64(233), np.int64(246)], np.float64(8.274938079380917))","([np.int64(0), np.int64(12), np.int64(22), np.int64(66), np.int64(90), np.int64(150), np.int64(169), np.int64(172), np.int64(179), np.int64(182), np.int64(233), np.int64(246)], np.float64(32.527249890400846))","([np.int64(172)], np.float64(64.76863596942626))"
71,"([np.int64(6), np.int64(33), np.int64(92), np.int64(161), np.int64(206), np.int64(230)], np.float64(2.589015733156962))","([np.int64(6), np.int64(33), np.int64(161), np.int64(206), np.int64(230)], np.float64(0.12051872415474697))","([np.int64(6)], np.float64(43.309278928107396))","([np.int64(6), np.int64(48), np.int64(66), np.int64(161), np.int64(168)], np.float64(39.9357080030991))","([], np.float64(43.3629261772176))"
72,"([np.int64(5), np.int64(6), np.int64(105), np.int64(157), np.int64(163), np.int64(206), np.int64(208), np.int64(222)], np.float64(1.9822991908568843))","([np.int64(5), np.int64(6), np.int64(105), np.int64(163), np.int64(208)], np.float64(1.634691256109643))","([np.int64(6), np.int64(105), np.int64(163), np.int64(208)], np.float64(28.873008424591042))","([np.int64(6), np.int64(54), np.int64(105), np.int64(139), np.int64(163), np.int64(206), np.int64(208)], np.float64(22.311733591626414))","([np.int64(6), np.int64(35), np.int64(86), np.int64(163), np.int64(196), np.int64(208), np.int64(212)], np.float64(38.060700438403686))"
73,"([np.int64(22), np.int64(59), np.int64(123), np.int64(195), np.int64(206), np.int64(227)], np.float64(4.91298814830126))","([np.int64(22), np.int64(59), np.int64(123), np.int64(195), np.int64(227)], np.float64(0.2064786623453068))","([np.int64(59), np.int64(123), np.int64(195)], np.float64(31.821893452538074))","([np.int64(13), np.int64(59), np.int64(123), np.int64(126), np.int64(134), np.int64(195), np.int64(227), np.int64(236)], np.float64(24.039757113836647))","([np.int64(123)], np.float64(63.64671139486983))"
74,"([np.int64(4), np.int64(79), np.int64(84), np.int64(108), np.int64(109), np.int64(146), np.int64(206), np.int64(237)], np.float64(3.915130771950336))","([np.int64(79), np.int64(84), np.int64(108), np.int64(146), np.int64(206)], np.float64(0.3988044005111972))","([np.int64(84), np.int64(109), np.int64(206)], np.float64(40.22719072317467))","([np.int64(84), np.int64(94), np.int64(109), np.int64(146), np.int64(243)], np.float64(39.82319016421889))","([np.int64(90), np.int64(109), np.int64(237)], np.float64(66.91732137053812))"
75,"([np.int64(104), np.int64(119), np.int64(159), np.int64(199), np.int64(221)], np.float64(1.1256985453165305))","([np.int64(104), np.int64(119), np.int64(159), np.int64(199), np.int64(221)], np.float64(0.164263979323263))","([np.int64(104), np.int64(119), np.int64(159), np.int64(199), np.int64(221)], np.float64(2.5476875454520367))","([np.int64(53), np.int64(78), np.int64(104), np.int64(119), np.int64(135), np.int64(159), np.int64(199), np.int64(221)], np.float64(14.64594604874751))","([], np.float64(44.28962651413343))"
76,"([np.int64(54), np.int64(74), np.int64(147), np.int64(163), np.int64(172), np.int64(183)], np.float64(3.9561056924354747))","([np.int64(54), np.int64(74), np.int64(147), np.int64(163), np.int64(172)], np.float64(0.08118872010152577))","([np.int64(54), np.int64(74), np.int64(147), np.int64(163), np.int64(172), np.int64(183)], np.float64(26.323494819914654))","([np.int64(42), np.int64(54), np.int64(147), np.int64(163), np.int64(172), np.int64(183)], np.float64(24.13926066901228))","([np.int64(147)], np.float64(68.74763652045542))"
77,"([np.int64(2), np.int64(6), np.int64(8), np.int64(10), np.int64(11), np.int64(14), np.int64(16), np.int64(27), np.int64(33), np.int64(42), np.int64(49), np.int64(51), np.int64(54), np.int64(56), np.int64(57), np.int64(65), np.int64(77), np.int64(78), np.int64(82), np.int64(99), np.int64(100), np.int64(109), np.int64(113), np.int64(115), np.int64(124), np.int64(129), np.int64(139), np.int64(141), np.int64(157), np.int64(175), np.int64(180), np.int64(181), np.int64(185), np.int64(187), np.int64(192), np.int64(195), np.int64(196), np.int64(206), np.int64(208), np.int64(215), np.int64(216), np.int64(217), np.int64(235), np.int64(242), np.int64(243)], np.float64(1.3108784589481843))","([np.int64(109), np.int64(113), np.int64(181), np.int64(187), np.int64(208)], np.float64(0.02850358451366013))","([np.int64(109), np.int64(113), np.int64(181), np.int64(208)], np.float64(29.09605783396466))","([np.int64(109), np.int64(113), np.int64(181), np.int64(187)], np.float64(19.347423136234912))","([np.int64(109), np.int64(113), np.int64(181)], np.float64(30.077933125829986))"
78,"([np.int64(77), np.int64(116), np.int64(141), np.int64(152), np.int64(186)], np.float64(3.7207270984703453))","([np.int64(77), np.int64(116), np.int64(141), np.int64(152), np.int64(186)], np.float64(0.0970770816592775))","([np.int64(77), np.int64(116), np.int64(141), np.int64(152), np.int64(186)], np.float64(18.34325470935623))","([np.int64(17), np.int64(61), np.int64(77), np.int64(103), np.int64(116), np.int64(141), np.int64(152), np.int64(165), np.int64(186), np.int64(190), np.int64(222)], np.float64(24.403340632563232))","([np.int64(116)], np.float64(70.32969111957476))"
79,"([np.int64(77), np.int64(105), np.int64(130), np.int64(139), np.int64(141), np.int64(159), np.int64(188), np.int64(210)], np.float64(1.309101508135335))","([np.int64(130), np.int64(139), np.int64(141), np.int64(188), np.int64(210)], np.float64(0.10207283661279311))","([np.int64(130), np.int64(139), np.int64(141), np.int64(188), np.int64(210)], np.float64(22.12604478345643))","([np.int64(35), np.int64(77), np.int64(83), np.int64(110), np.int64(130), np.int64(139), np.int64(141), np.int64(188), np.int64(210)], np.float64(21.220767679923817))","([np.int64(139), np.int64(221), np.int64(224)], np.float64(48.334795109085796))"
80,"([np.int64(13), np.int64(15), np.int64(17), np.int64(25), np.int64(30), np.int64(38), np.int64(41), np.int64(43), np.int64(60), np.int64(64), np.int64(71), np.int64(84), np.int64(87), np.int64(102), np.int64(109), np.int64(113), np.int64(125), np.int64(137), np.int64(148), np.int64(151), np.int64(162), np.int64(169), np.int64(175), np.int64(193), np.int64(198), np.int64(200), np.int64(203), np.int64(206), np.int64(216), np.int64(217), np.int64(231), np.int64(238), np.int64(240), np.int64(243)], np.float64(1.0418238105037163))","([np.int64(25), np.int64(30), np.int64(151), np.int64(200), np.int64(206)], np.float64(0.37697881781139025))","([np.int64(30), np.int64(200)], np.float64(36.895279754913226))","([np.int64(25), np.int64(30), np.int64(142), np.int64(183), np.int64(200), np.int64(206)], np.float64(21.151574680090725))","([np.int64(200)], np.float64(61.748118144925265))"
81,"([np.int64(1), np.int64(2), np.int64(14), np.int64(16), np.int64(17), np.int64(19), np.int64(30), np.int64(37), np.int64(47), np.int64(61), np.int64(66), np.int64(73), np.int64(75), np.int64(86), np.int64(89), np.int64(92), np.int64(106), np.int64(115), np.int64(116), np.int64(121), np.int64(125), np.int64(136), np.int64(147), np.int64(153), np.int64(165), np.int64(169), np.int64(175), np.int64(182), np.int64(191), np.int64(192), np.int64(198), np.int64(214), np.int64(219), np.int64(228), np.int64(229), np.int64(231), np.int64(241)], np.float64(0.6601658111777))","([np.int64(73), np.int64(182), np.int64(192), np.int64(198), np.int64(229), np.int64(231)], np.float64(0.3430763172001431))","([np.int64(182), np.int64(192), np.int64(198), np.int64(229), np.int64(231)], np.float64(28.14017609370682))","([np.int64(148), np.int64(182), np.int64(192), np.int64(198), np.int64(229)], np.float64(21.397546375578344))","([np.int64(182)], np.float64(66.67427381903195))"
82,"([np.int64(57), np.int64(64), np.int64(70), np.int64(98), np.int64(138), np.int64(154), np.int64(158), np.int64(187), np.int64(192), np.int64(219)], np.float64(1.0096267420545704))","([np.int64(57), np.int64(98), np.int64(138), np.int64(154), np.int64(187)], np.float64(0.11198652281998575))","([np.int64(57), np.int64(98), np.int64(138), np.int64(154), np.int64(187)], np.float64(4.661392645976001))","([np.int64(57), np.int64(78), np.int64(138), np.int64(154), np.int64(158)], np.float64(25.684914409523582))","([np.int64(57), np.int64(138)], np.float64(43.61730769914204))"
83,"([np.int64(17), np.int64(64), np.int64(109), np.int64(139), np.int64(159), np.int64(194), np.int64(216), np.int64(242), np.int64(246)], np.float64(4.877847510562903))","([np.int64(17), np.int64(64), np.int64(109), np.int64(242), np.int64(246)], np.float64(0.9006660956637197))","([np.int64(109)], np.float64(46.54697904299217))","([np.int64(17), np.int64(62), np.int64(109), np.int64(159), np.int64(216), np.int64(219), np.int64(246)], np.float64(38.06314737484882))","([], np.float64(51.61859542020307))"
84,"([np.int64(19), np.int64(35), np.int64(71), np.int64(81), np.int64(124), np.int64(129), np.int64(137), np.int64(165), np.int64(176), np.int64(182), np.int64(200), np.int64(213), np.int64(216), np.int64(224), np.int64(230)], np.float64(0.6243099636867193))","([np.int64(19), np.int64(71), np.int64(81), np.int64(213), np.int64(216), np.int64(224)], np.float64(0.11170027932098123))","([np.int64(19), np.int64(71), np.int64(81), np.int64(213), np.int64(224)], np.float64(20.778217315783667))","([np.int64(19), np.int64(71), np.int64(201), np.int64(213), np.int64(224)], np.float64(19.924410455185715))","([np.int64(71), np.int64(213), np.int64(224)], np.float64(28.508320107617607))"
85,"([np.int64(26), np.int64(77), np.int64(86), np.int64(191), np.int64(217)], np.float64(1.3501067954317258))","([np.int64(26), np.int64(77), np.int64(86), np.int64(191), np.int64(217)], np.float64(0.1415295778335583))","([np.int64(26), np.int64(77), np.int64(86), np.int64(191), np.int64(217)], np.float64(5.238754660810992))","([np.int64(26), np.int64(77), np.int64(86), np.int64(99), np.int64(191), np.int64(203), np.int64(217)], np.float64(18.917830133961395))","([np.int64(26), np.int64(49), np.int64(77), np.int64(117), np.int64(217), np.int64(221), np.int64(235)], np.float64(35.97397880073704))"
86,"([np.int64(21), np.int64(79), np.int64(116), np.int64(168), np.int64(203), np.int64(238)], np.float64(7.64092950568595))","([np.int64(79), np.int64(116), np.int64(168), np.int64(203), np.int64(238)], np.float64(0.3219380218714979))","([np.int64(79), np.int64(116), np.int64(168), np.int64(203), np.int64(238)], np.float64(4.029772760180276))","([np.int64(63), np.int64(79), np.int64(87), np.int64(116), np.int64(168), np.int64(203), np.int64(238)], np.float64(15.986148097927947))","([np.int64(165), np.int64(168), np.int64(169), np.int64(203)], np.float64(44.081001271961306))"
87,"([np.int64(56), np.int64(113), np.int64(144), np.int64(170), np.int64(206), np.int64(208), np.int64(211), np.int64(222)], np.float64(0.922941689356882))","([np.int64(113), np.int64(170), np.int64(206), np.int64(208), np.int64(222)], np.float64(0.4146120226904523))","([np.int64(113), np.int64(170), np.int64(206), np.int64(208), np.int64(222)], np.float64(10.296152604779785))","([np.int64(113), np.int64(136), np.int64(146), np.int64(170), np.int64(206), np.int64(208), np.int64(222), np.int64(249)], np.float64(21.30387251740328))","([np.int64(144), np.int64(165), np.int64(170), np.int64(206), np.int64(222)], np.float64(40.22061662800837))"
88,"([np.int64(5), np.int64(18), np.int64(96), np.int64(104), np.int64(119), np.int64(144), np.int64(170), np.int64(184), np.int64(187), np.int64(203), np.int64(232), np.int64(242)], np.float64(1.1879405764561037))","([np.int64(104), np.int64(119), np.int64(187), np.int64(232), np.int64(242)], np.float64(0.3803217242528017))","([np.int64(104), np.int64(119), np.int64(187), np.int64(232), np.int64(242)], np.float64(9.474939510649081))","([np.int64(52), np.int64(104), np.int64(119), np.int64(144), np.int64(187), np.int64(211), np.int64(232)], np.float64(22.430559044738285))","([], np.float64(46.732771406307094))"
89,"([np.int64(13), np.int64(119), np.int64(126), np.int64(142), np.int64(158), np.int64(161), np.int64(162), np.int64(164), np.int64(172), np.int64(193), np.int64(207)], np.float64(1.4927304092146054))","([np.int64(119), np.int64(161), np.int64(162), np.int64(164), np.int64(193)], np.float64(0.07406084874875839))","([np.int64(119), np.int64(161), np.int64(162), np.int64(164)], np.float64(31.924797318321392))","([np.int64(119), np.int64(128), np.int64(161), np.int64(162), np.int64(164), np.int64(167), np.int64(172), np.int64(178), np.int64(190)], np.float64(22.63134497732203))","([np.int64(37), np.int64(119), np.int64(132), np.int64(162)], np.float64(41.40849343914223))"
90,"([np.int64(145), np.int64(178), np.int64(220), np.int64(227), np.int64(240)], np.float64(4.459046811646611))","([np.int64(145), np.int64(178), np.int64(220), np.int64(227), np.int64(240)], np.float64(0.4694968758457112))","([np.int64(145), np.int64(178), np.int64(220), np.int64(227), np.int64(240)], np.float64(3.8146843924716363))","([np.int64(62), np.int64(145), np.int64(178), np.int64(220), np.int64(227), np.int64(240)], np.float64(13.912986191232399))","([np.int64(178), np.int64(220)], np.float64(47.35751536472309))"
91,"([np.int64(16), np.int64(92), np.int64(94), np.int64(143), np.int64(144), np.int64(207)], np.float64(10.175387749909952))","([np.int64(16), np.int64(92), np.int64(94), np.int64(143), np.int64(207)], np.float64(2.7105995220419454))","([np.int64(16), np.int64(92), np.int64(94), np.int64(143), np.int64(207)], np.float64(25.625271687254802))","([np.int64(74), np.int64(78), np.int64(92), np.int64(94), np.int64(143), np.int64(207)], np.float64(29.965558182999754))","([np.int64(78), np.int64(92)], np.float64(68.75947673824197))"
92,"([np.int64(20), np.int64(28), np.int64(72), np.int64(143), np.int64(198)], np.float64(0.8874024152391907))","([np.int64(20), np.int64(28), np.int64(72), np.int64(143), np.int64(198)], np.float64(0.46607785798429696))","([np.int64(20), np.int64(28), np.int64(72), np.int64(143), np.int64(198)], np.float64(1.8016944094148952))","([np.int64(20), np.int64(28), np.int64(29), np.int64(33), np.int64(72), np.int64(74), np.int64(95), np.int64(198)], np.float64(26.601558409394542))","([np.int64(20), np.int64(28), np.int64(36), np.int64(74), np.int64(180)], np.float64(46.93441106365781))"
93,"([np.int64(54), np.int64(127), np.int64(151), np.int64(172), np.int64(191)], np.float64(26.85020867865883))","([np.int64(54), np.int64(127), np.int64(151), np.int64(172), np.int64(191)], np.float64(2.4579529622478944))","([np.int64(127), np.int64(172), np.int64(191)], np.float64(39.05600911140084))","([np.int64(7), np.int64(54), np.int64(127), np.int64(131), np.int64(151), np.int64(162), np.int64(172), np.int64(191)], np.float64(20.803930569504082))","([np.int64(172)], np.float64(72.44991198074715))"
94,"([np.int64(30), np.int64(94), np.int64(109), np.int64(187), np.int64(224)], np.float64(2.366892144675372))","([np.int64(30), np.int64(94), np.int64(109), np.int64(187), np.int64(224)], np.float64(0.37741903525881343))","([np.int64(30), np.int64(94), np.int64(109), np.int64(187), np.int64(224)], np.float64(4.0248810045728955))","([np.int64(6), np.int64(27), np.int64(30), np.int64(94), np.int64(109), np.int64(144), np.int64(187), np.int64(193), np.int64(224), np.int64(230), np.int64(246)], np.float64(21.301914470806963))","([np.int64(94), np.int64(187), np.int64(224)], np.float64(38.11764073634977))"
95,"([np.int64(17), np.int64(29), np.int64(112), np.int64(126), np.int64(161), np.int64(176), np.int64(206)], np.float64(0.9726384560278497))","([np.int64(17), np.int64(29), np.int64(161), np.int64(176), np.int64(206)], np.float64(0.11156319260992233))","([np.int64(17), np.int64(29), np.int64(161), np.int64(176), np.int64(206)], np.float64(2.9422633853735496))","([np.int64(17), np.int64(29), np.int64(124), np.int64(126), np.int64(161), np.int64(169), np.int64(176), np.int64(206)], np.float64(17.876573704289076))","([np.int64(161), np.int64(169), np.int64(206), np.int64(236)], np.float64(45.38202677280283))"
96,"([np.int64(8), np.int64(10), np.int64(18), np.int64(20), np.int64(23), np.int64(35), np.int64(38), np.int64(43), np.int64(45), np.int64(47), np.int64(50), np.int64(56), np.int64(62), np.int64(67), np.int64(71), np.int64(82), np.int64(83), np.int64(90), np.int64(97), np.int64(103), np.int64(105), np.int64(106), np.int64(112), np.int64(113), np.int64(119), np.int64(120), np.int64(130), np.int64(131), np.int64(139), np.int64(142), np.int64(144), np.int64(145), np.int64(146), np.int64(173), np.int64(179), np.int64(182), np.int64(196), np.int64(198), np.int64(204), np.int64(207), np.int64(211), np.int64(216), np.int64(217), np.int64(229), np.int64(230), np.int64(233), np.int64(235), np.int64(242), np.int64(248)], np.float64(1.6920619186013266))","([np.int64(50), np.int64(82), np.int64(105), np.int64(130), np.int64(233), np.int64(235)], np.float64(0.6496323381051619))","([np.int64(50), np.int64(82), np.int64(105), np.int64(233)], np.float64(31.879754875715545))","([np.int64(38), np.int64(50), np.int64(82), np.int64(105), np.int64(109), np.int64(165), np.int64(233)], np.float64(22.734762413923203))","([np.int64(82), np.int64(92), np.int64(105), np.int64(131), np.int64(233)], np.float64(30.83150881710591))"
97,"([np.int64(0), np.int64(5), np.int64(31), np.int64(88), np.int64(93), np.int64(225)], np.float64(1.721525934356582))","([np.int64(5), np.int64(31), np.int64(88), np.int64(93), np.int64(225)], np.float64(0.8276343972953315))","([np.int64(5), np.int64(31), np.int64(88), np.int64(93), np.int64(225)], np.float64(4.522738387406872))","([np.int64(5), np.int64(31), np.int64(88), np.int64(93), np.int64(156), np.int64(161), np.int64(225)], np.float64(16.01986210340688))","([np.int64(93)], np.float64(67.0992742018085))"
98,"([np.int64(35), np.int64(50), np.int64(52), np.int64(71), np.int64(82), np.int64(88), np.int64(139), np.int64(159), np.int64(193), np.int64(207), np.int64(213), np.int64(223), np.int64(225), np.int64(235)], np.float64(0.3436165642415551))","([np.int64(35), np.int64(82), np.int64(213), np.int64(225), np.int64(235)], np.float64(0.08838385249156243))","([np.int64(35), np.int64(82), np.int64(213), np.int64(225), np.int64(235)], np.float64(1.973610278551322))","([np.int64(35), np.int64(82), np.int64(213), np.int64(225)], np.float64(16.28432074014958))","([], np.float64(44.034159877366186))"
99,"([np.int64(19), np.int64(81), np.int64(86), np.int64(193), np.int64(215), np.int64(230), np.int64(233)], np.float64(2.3020035539008896))","([np.int64(81), np.int64(86), np.int64(193), np.int64(230), np.int64(233)], np.float64(0.9629273354087196))","([np.int64(81), np.int64(86), np.int64(230), np.int64(233)], np.float64(23.204327995769397))","([np.int64(81), np.int64(86), np.int64(213), np.int64(230), np.int64(233)], np.float64(24.46489803702097))","([np.int64(86), np.int64(213)], np.float64(61.098951599187366))"
